id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5NI04swQdWFxcHD91me1zi,0.588,0.812,2,-8.871,1,0.0448,0.00648,0.609,0.0852,0.142,82.482,206545
3RFUKNsgrTydcgYuLkaiTG,0.827,0.796,1,-6.024,1,0.0596,0.00121,0.672,0.113,0.0398,89.994,245337
3Ku7XObLlEZ9RuAws8pMYU,0.626,0.663,1,-5.786,1,0.038,0.0232,0.912,0.138,0.121,173.976,281753
05O5I9DbS3llL7fMbphRFu,0.546,0.696,8,-10.441,0,0.0504,0.00972,0.822,0.132,0.287,169.973,180706
7fqkD2jaA7a7qI6LHv9iWN,0.681,0.6,0,-11.286,1,0.0443,0.00391,0.888,0.201,0.282,145.009,205656
04OM4d6FeoRPcqDcVM4F7c,0.575,0.557,7,-13.495,1,0.0477,0.014,0.859,0.146,0.0885,149.989,145600
5kpadKYT1SMIDZPjAv3NQo,0.658,0.704,3,-4.215,0,0.314,0.0645,0.0,0.216,0.789,160.13,145659
74I4CblxfLJp3fjDpZUI3x,0.627,0.861,0,-4.53,1,0.407,0.0602,0.0,0.441,0.914,113.208,186996
6njVILleTdGiS4PKw7TX0E,0.657,0.61,7,-5.876,0,0.506,0.181,0.0,0.118,0.322,118.745,171059
2xNdayvCBlYZHhxugw7Fjf,0.72,0.58,3,-6.498,0,0.269,0.536,0.000106,0.162,0.578,92.028,192473
64Z75AaoLy8dXFOOz70y3x,0.732,0.467,3,-7.306,1,0.16,0.524,0.0,0.0884,0.572,79.982,159032
6YLcVW77POwgIamWNEjyem,0.664,0.733,5,-7.088,0,0.0367,0.127,0.000159,0.122,0.739,156.107,141947
36dtsUqShYb6HiTWaHBAw7,0.343,0.797,1,-4.618,1,0.141,0.407,0.546,0.148,0.606,160.446,112664
0aLb8FdC67kLqoGRTVyfDZ,0.482,0.913,1,-4.327,1,0.035,0.0146,0.0755,0.234,0.542,93.024,205045
6yU1K7Yr60fgsx5zkK5fpm,0.694,0.582,1,-8.397,1,0.0255,0.0217,0.000297,0.13,0.867,103.366,211586
1LbSYc9LielAYE9uBwjp7f,0.657,0.588,6,-7.17,0,0.155,0.184,0.0,0.878,0.228,140.015,128868
2QLgw963UQN79LK4pVkyYd,0.923,0.596,1,-9.15,1,0.329,0.00529,0.0651,0.0996,0.188,140.006,168021
0AaBT19Ng6eyNNaqArO08e,0.727,0.731,2,-5.032,1,0.133,0.0566,2.94e-05,0.0856,0.537,142.113,173021
3maiMLpZbrhLTduXEbs6u1,0.571,0.641,10,-6.613,0,0.358,0.412,0.0,0.101,0.73,180.293,280000
0XP7OdRjgdqqNcvXlh8LE3,0.663,0.626,7,-4.77,1,0.34,0.554,0.0,0.175,0.504,83.662,245707
4W32ZHweyk5ldDHG7dsNsG,0.503,0.586,9,-6.426,0,0.0405,0.833,2.23e-06,0.108,0.628,103.971,281173
4daEMLSZCgZ2Mt7gNm2SRa,0.64,0.609,1,-7.714,0,0.304,0.492,2.47e-06,0.152,0.393,131.889,192727
3fDTzkvrOo5xQIO480Qmsb,0.538,0.783,11,-2.565,0,0.222,0.0113,0.0,0.281,0.553,75.388,259080
2Hc1LaV6bzFil3dE71eORA,0.777,0.604,9,-4.452,0,0.0397,0.000713,5.64e-05,0.151,0.121,111.998,207836
4tre5erJOhhLFXfuAilnmn,0.658,0.624,7,-10.638,1,0.256,0.195,0.0,0.0792,0.29,90.085,90453
2WWugYZK8doHdHHaAGA5sZ,0.549,0.59,7,-11.598,1,0.342,0.323,0.0,0.0843,0.619,83.726,267578
4RSgYLDrkM2kkSG9doXAdZ,0.612,0.833,5,-7.991,1,0.49,0.133,0.0,0.201,0.538,123.879,228692
37DLwjAM682PZr9a4dJ5VA,0.605,0.647,5,-7.037,1,0.0451,0.429,0.0,0.103,0.0834,91.928,221241
2OS5yRdzGqoYfzQ3o3W40V,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99e-05,0.31,0.883,87.996,192621
5c4Dicz1JD8excTfoVnX2a,0.644,0.443,9,-10.043,1,0.0369,0.817,0.0,0.28,0.549,93.011,191881
3AABivCPN4wvCV0i2KqKXq,0.407,0.673,8,-9.39,1,0.0302,0.0872,0.718,0.0805,0.491,111.548,247615
6h8S97e4KpGvNZeBKiD1iW,0.616,0.36,2,-13.864,1,0.0719,0.726,4.16e-06,0.258,0.365,137.899,272571
5Inq4dbWzgzXfWCx9pKu9l,0.62,0.759,0,-8.123,1,0.0503,0.144,0.815,0.106,0.69,135.972,145147
6WPG3AZauV9AP4n2m4zGfH,0.596,0.565,10,-7.869,1,0.834,0.43,0.0,0.692,0.225,85.342,29373
0834nhvQ3LYzXOjWWhq0q1,0.826,0.744,11,-7.089,0,0.123,0.00617,0.0,0.283,0.679,154.032,295533
63nyLDOFWc4MtdTOeYRpFj,0.601,0.711,8,-3.575,1,0.0444,0.00421,0.0,0.113,0.0564,160.122,284253
1jptLpaocJATwHjp9otQOT,0.634,0.855,11,-8.864,0,0.039,0.00167,0.341,0.335,0.767,151.962,145263
6bRXONmpYZQOk8kj54FaRz,0.61,0.515,11,-6.363,0,0.0644,0.219,0.0,0.194,0.205,145.818,231747
46631VBdAu3LkySeMIHJtd,0.593,0.538,9,-7.799,0,0.0386,0.0471,0.00189,0.184,0.128,90.088,256027
2JHMRT2gvjh6P7ejierydm,0.772,0.54,9,-7.333,0,0.17,0.191,0.00243,0.216,0.326,134.994,245240
49iJET8eAuZ5HCvKNF1Rg2,0.661,0.836,3,-5.001,0,0.478,0.00384,0.0,0.0649,0.311,143.144,173706
5vqR3iRkgzwrII3IjQHQmq,0.542,0.708,11,-9.285,0,0.0344,0.0352,0.881,0.116,0.223,174.976,188215
63mOoq5pFvBajnrzFj84lO,0.692,0.962,6,-5.162,1,0.0575,0.215,0.88,0.0893,0.329,175.014,161042
4ym4msOg5u4GYxcfJu1jsJ,0.71,0.723,2,-11.456,1,0.0435,0.00298,0.671,0.111,0.175,174.946,164620
5TYmnScjaRecWuBqEaA7S5,0.743,0.809,8,-7.924,0,0.214,0.527,0.632,0.102,0.342,75.035,155021
4OmfWzukSVD140NiAIEjem,0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,156507
0DmkBOGgEWMbUJlL6VwwF2,0.612,0.675,9,-6.518,0,0.0231,0.0994,0.0,0.217,0.763,97.04,201547
6uVZddXkgQIArp8myEHs4x,0.699,0.75,9,-6.481,0,0.0542,0.543,0.0137,0.333,0.887,151.035,295413
72HnSYQPnq4a5Zz4iABl1u,0.267,0.477,3,-8.997,1,0.0333,0.646,0.000744,0.693,0.119,116.298,350123
0wQGvVibPsmzrnoq8SXFjk,0.336,0.791,2,-6.669,1,0.0642,0.32,0.0,0.949,0.319,130.24,234752
4wpErPyJsLdjL4BfnLuzQs,0.364,0.432,9,-8.861,1,0.029,0.615,0.000115,0.688,0.157,115.749,240731
0EmTAH4LAANZJPbcTCE7bf,0.346,0.913,6,-4.994,1,0.0536,0.000733,0.000128,0.106,0.829,181.999,127187
29sdJJ21eiQ1uE4UcfzfDS,0.44,0.939,1,-6.279,1,0.0548,0.0035,0.0,0.31,0.789,89.759,164427
79KQOhsTrL8HrSgXalaHHa,0.21,0.913,10,-7.861,1,0.0609,0.000283,0.139,0.192,0.591,173.598,173693
2nNSQOyX7zG1EceT9An0xH,0.7,0.692,7,-3.868,1,0.278,0.366,0.0,0.302,0.43,98.355,179484
6ULweuw2Nah5Ha0F6zrBei,0.594,0.714,0,-3.815,1,0.243,0.518,0.0,0.135,0.372,92.21,207158
3pxyhIYbscDOOA8ZiksLQL,0.603,0.577,8,-6.79,1,0.201,0.246,0.0,0.136,0.444,84.75,195412
65Cev4uzaAUqfqu0oxepew,0.467,0.635,7,-6.115,1,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625
2M6P0j9uCqFzx8u9P4VxNi,0.703,0.845,10,-4.851,0,0.337,0.169,0.0,0.122,0.745,97.672,146482
000TJlEJQ3nafsm1hBWpoj,0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,130980
715BaqaTaUuGi7ehbivmuL,0.529,0.719,11,-6.698,0,0.127,0.698,0.0328,0.124,0.326,91.908,218961
1Jex8K5wc7tnAGkr1twyIA,0.547,0.806,5,-7.653,1,0.298,0.685,0.0,0.186,0.564,96.085,230942
5tG6Iu0DqLGhr96u4YqUKm,0.533,0.558,8,-9.616,1,0.424,0.746,1.51e-06,0.111,0.226,90.203,208831
3EawgQ7oWbOQ2vVg4Vk12j,0.699,0.416,10,-10.181,0,0.303,0.568,0.00394,0.195,0.623,171.863,206512
2GLN3KJjmFhXG8mHGr6II0,0.793,0.499,10,-5.272,0,0.119,0.22,0.0,0.872,0.311,126.046,239013
5OhG7shUD0xgQMirbRAipe,0.749,0.605,5,-4.515,1,0.0494,0.325,0.0,0.518,0.638,118.958,143200
7zfwu17M0wg5QcdhboiDUv,0.596,0.886,2,-6.02,0,0.0458,0.00597,0.12,0.179,0.457,119.023,65967
7eKTQn91ezStPsTdJQockI,0.44,0.629,5,-9.059,1,0.252,0.705,0.0,0.101,0.294,99.981,211008
03ukDmWppFyALgt7VOaEqF,0.437,0.654,5,-10.761,0,0.3,0.453,6.3e-05,0.256,0.345,83.155,191492
4ABEl2a2cdut7jvAHIa7Sq,0.49,0.793,6,-7.542,1,0.348,0.638,0.0,0.0947,0.676,89.984,197585
6HRy5kMyZZs3JZh2TJQuXF,0.797,0.684,6,-8.592,0,0.216,0.00179,0.779,0.0768,0.246,128.064,330000
7w4Q3JYxoV32dBZ7tqFClU,0.676,0.309,11,-9.218,0,0.0385,0.705,0.0,0.12,0.159,127.989,207825
21EgUVHvJqsOSgBOxBmQUC,0.638,0.704,6,-6.703,0,0.0586,0.382,0.0,0.163,0.33,96.998,172652
44f07SdLbO0uQteZh6uw2o,0.71,0.679,5,-6.181,0,0.0376,0.0124,0.0,0.145,0.442,99.984,128849
24nCsRENMzm5E4cFolJvMV,0.18,0.273,0,-12.054,1,0.0343,0.0979,0.659,0.186,0.276,80.796,56973
4Zqp1yolC5Llwva0JTXXVj,0.491,0.673,6,-6.787,0,0.114,0.317,0.000115,0.15,0.345,78.392,190133
7lvEdc8T7o6mYzP94qHaqf,0.58,0.802,1,-6.372,1,0.0463,0.306,0.0,0.142,0.752,86.075,193987
4uawMXx8VZ7WMrjAVOaCMe,0.589,0.418,5,-7.456,0,0.0345,0.278,0.000361,0.192,0.277,137.87,292507
18yYhT8fTVjFK9IBPiows6,0.65,0.445,4,-9.621,0,0.0542,0.148,0.000145,0.38,0.442,94.015,288453
3DHweI4vICEnj2oZIxY57D,0.346,0.165,4,-14.096,0,0.0304,0.952,0.00138,0.108,0.155,95.214,245613
1dLKHjgmWUvO3zq8ajI7D2,0.47,0.437,9,-12.037,0,0.196,0.656,2.81e-06,0.634,0.612,92.446,203855
5qQt8Pd7gcpA4qic75fJL4,0.774,0.48,4,-10.637,0,0.0888,0.107,0.0506,0.163,0.672,121.269,170207
3Uj9WdCC9S1GebDsXekHZo,0.763,0.381,4,-8.558,0,0.262,0.212,1.11e-05,0.269,0.325,85.98,226971
7deqkk1cdCZV9v548NgJ6d,0.675,0.542,7,-8.626,1,0.0578,0.128,0.00142,0.194,0.671,162.068,140741
1NQC4MdiZsYp9myqU1uQRp,0.738,0.526,5,-9.498,1,0.071,0.202,0.00209,0.125,0.383,144.845,157788
2b4BepZzEaV874w02jZBi6,0.74,0.685,1,-7.633,1,0.0381,0.127,0.149,0.131,0.536,127.0,105859
7dJ8ZklVUvGHEGeEAPFDUG,0.726,0.95,7,-5.78,1,0.337,0.143,0.000785,0.353,0.701,75.008,135825
029cuB69yYCgVHND32hjcT,0.702,0.876,10,-3.066,0,0.154,0.377,0.0105,0.121,0.593,94.014,216755
3M2Uxu8sbTwgznw6anIxB9,0.488,0.764,1,-5.012,1,0.0528,0.19,5.73e-05,0.0502,0.964,104.992,227719
0DU150UuvrIsqOzAoeB2Zv,0.691,0.777,9,-5.629,1,0.0501,0.0344,0.0,0.0592,0.639,128.001,153643
4oBd8gCBKESwbk7um66MFg,0.746,0.971,11,-5.87,0,0.0468,0.0259,0.639,0.0668,0.811,150.028,166400
6dLA42HUKpCll5Vu1xfi1G,0.617,0.457,7,-11.911,0,0.436,0.697,0.00066,0.0991,0.248,154.968,156387
6zVozwXbNR9uOs6drtYeeL,0.835,0.65,10,-8.938,0,0.242,0.215,0.000115,0.166,0.395,125.972,166548
13sospP5bZCBV5KJ0w4b7y,0.591,0.604,10,-10.198,1,0.395,0.105,2.43e-05,0.102,0.358,103.896,177765
4fv48D7Ve7qzGKBJWgFk4l,0.777,0.592,4,-4.517,0,0.0559,0.789,4.08e-06,0.0817,0.897,162.06,275451
01gViDcNvK1MfZxpRv8zfi,0.873,0.613,2,-10.739,1,0.16,0.408,0.0,0.263,0.974,147.372,221800
2enZgUnEyH9fdsI8tsrxHs,0.652,0.724,4,-3.921,0,0.0606,0.544,0.0,0.104,0.733,161.979,277367
1K27fAkPhTEsbhxSOQUWsy,0.729,0.888,0,-6.947,1,0.0881,0.00121,0.175,0.0422,0.47,155.989,276477
4iQfzn7nCsC1jb35HnhYaB,0.743,0.525,1,-7.841,0,0.058,0.114,1.47e-05,0.203,0.551,145.979,105983
4lvWC7jlF2SmXonLDAdfHB,0.801,0.763,5,-6.062,1,0.0863,0.0485,0.00392,0.0918,0.797,75.001,169831
29Du1G5gW8NC73AvnT0Ro3,0.87,0.646,2,-7.892,1,0.342,0.0754,0.000292,0.307,0.381,99.939,126138
1rlNVw2p7XcebPaVbDCUyP,0.59,0.529,9,-18.473,0,0.052,0.545,0.9,0.38,0.411,118.011,455610
3wcwC3PD4hYzO0K44efoSH,0.717,0.406,9,-18.788,0,0.0464,0.306,0.901,0.114,0.222,118.018,195240
0dArQfk1AxS5NWxY7OkFlj,0.643,0.482,9,-13.555,0,0.0339,0.514,0.0102,0.156,0.163,118.025,357120
4IaCXMpxTAo7xdUrUwCu7S,0.839,0.543,0,-12.412,1,0.2,0.634,9.99e-05,0.133,0.514,103.432,162538
4cjhQeFgkagVqd4u9RVgpL,0.711,0.572,6,-7.71,0,0.0742,0.0108,0.0244,0.129,0.125,137.008,243160
42GShEYKHy6H2aMO9vqqQz,0.478,0.701,10,-7.936,0,0.328,0.247,3.37e-05,0.272,0.361,76.325,167493
6OaIU7nGyKQ7fMPIB36Czw,0.645,0.596,5,-6.741,0,0.532,0.129,0.0,0.21,0.825,121.957,157813
3sRJNtxMn5SHvq7Tr392Lc,0.709,0.989,6,-6.16,0,0.0527,0.00116,0.797,0.103,0.594,155.029,309739
29iGkPzaHpBnT5I82li4Va,0.73,0.985,11,-4.518,1,0.0727,0.01,0.0618,0.109,0.896,154.99,173419
0Ugd7qdmHM6ccGYzpnjno9,0.741,0.435,1,-6.341,0,0.771,0.17,0.0,0.111,0.461,159.108,157048
2ffoAKiLaW1c1b3pkSt402,0.787,0.484,7,-4.077,0,0.0604,0.254,0.0,0.189,0.626,115.982,167654
6UWRoozqcY5c7T1esSdS8T,0.922,0.545,1,-6.017,1,0.257,0.00126,0.0,0.14,0.17,139.997,164624
559mLg44MrcA7JzYGbpXfL,0.566,0.736,11,-9.422,0,0.0449,0.0207,0.0,0.276,0.314,140.005,142598
0HdzmyJGkkDSded5FMX5xp,0.557,0.517,9,-10.967,1,0.0589,0.252,0.0,0.0795,0.185,139.959,198496
5hYvJXYcrTHPGibf45aXCP,0.76,0.674,7,-8.418,1,0.0783,0.0221,0.186,0.228,0.397,150.0,247400
5jzZ839GuMOKwgdaFlS49Q,0.695,0.709,8,-6.198,1,0.0568,0.0271,0.00156,0.112,0.692,145.981,316849
77kIYb7mUjpuQa4jQDGeO0,0.736,0.637,7,-7.181,1,0.0529,0.012,0.81,0.105,0.637,147.011,304184
5zAKZyqU9G7pZoQAoXomTY,0.794,0.478,6,-11.864,0,0.0711,0.00118,0.846,0.112,0.448,134.012,130746
0hnvbWGslaUJdgHbWYJ3Eu,0.721,0.288,1,-11.063,1,0.251,0.0352,0.795,0.158,0.0438,147.001,160612
4jce5u6TJQMd1MFX9ixxGK,0.751,0.253,8,-11.401,1,0.0479,0.0379,0.641,0.121,0.393,134.012,216716
3PelyQFarKjELoUneHPpxF,0.307,0.43,1,-5.353,0,0.0393,0.0265,0.0,0.246,0.195,79.207,147000
5XcKntbgam3GoRxUaHAkO3,0.467,0.927,5,-4.49,0,0.451,0.343,0.0,0.0901,0.303,150.101,221679
24TvXVKjnmAegmo6J0Ag1H,0.44,0.65,0,-6.79,0,0.253,0.173,0.0,0.155,0.461,164.993,93336
0QS58E78GSEO7HxpmCIoOu,0.667,0.94,2,-7.214,1,0.126,0.0012,0.837,0.152,0.187,148.017,351233
2tSAfDhd7vodKUnRmlurn3,0.688,0.992,10,-5.846,0,0.351,9.97e-05,0.925,0.06,0.462,76.003,290575
7deqkk1cdCZV9v548NgJ6d,0.675,0.542,7,-8.626,1,0.0578,0.128,0.00142,0.194,0.671,162.068,140741
1NQC4MdiZsYp9myqU1uQRp,0.738,0.526,5,-9.498,1,0.071,0.202,0.00209,0.125,0.383,144.845,157788
2Bc3xnTSuRDXKaNaJdwgmi,0.284,0.344,6,-14.844,1,0.0509,0.796,0.125,0.359,0.148,46.57,61280
46aBPc57yH56DfnBUBJd1V,0.657,0.521,3,-9.495,0,0.241,0.447,0.298,0.107,0.34,140.859,239173
0EjAXgQEjql59XbbLYGTbh,0.819,0.64,3,-6.658,0,0.0567,0.131,0.443,0.109,0.711,134.796,204213
6SdeflZ6hFaA7McLlyLFZp,0.738,0.289,9,-9.395,0,0.681,0.907,0.0,0.156,0.903,81.871,29813
3ghMx8o6Kx8hea3ocnzdjY,0.814,0.669,2,-7.344,1,0.388,0.0939,0.0,0.568,0.62,94.891,235587
2u8g3RqETVZE615nnSEpaq,0.855,0.773,7,-5.253,1,0.232,0.0115,3.88e-06,0.223,0.856,161.052,242693
01BBYgKvjw5ye99zQTAK7P,0.917,0.623,1,-8.231,1,0.135,0.0985,0.0,0.0833,0.687,126.063,206272
36yBiXRirp9daKkp4Ex15q,0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,0.221,125.983,278191
26PTKuT5XURHEqwGtqcDSj,0.848,0.625,9,-5.776,1,0.11,0.0319,0.0,0.101,0.106,135.957,255023
3T7OtfVOXeRpxxXzBJIDa2,0.334,0.498,7,-10.36,1,0.0445,0.956,0.000816,0.981,0.361,141.785,229015
1BZjEPTMvieUXNq5zDU51M,0.42,0.269,7,-10.477,1,0.0342,0.96,5.11e-05,0.977,0.236,111.285,195150
6EnOfLHtr6o4YG0eSLei7G,0.372,0.228,7,-12.399,1,0.0392,0.97,0.0116,0.673,0.186,118.165,298709
4Zy49Z7qvCZhMDX4fmf1kq,0.57,0.693,9,-5.75,1,0.305,0.42,0.0,0.111,0.562,91.921,174983
66KbVgQpVvf5roxIZqfuRa,0.582,0.62,0,-6.25,1,0.126,0.022,0.0,0.114,0.26,68.959,185863
4VPlKUSjC9HdZdUbFZ0Y5y,0.586,0.447,3,-4.699,1,0.0287,0.816,0.0,0.277,0.441,107.851,195452
36wHw5FFIRHPyHPPqAYi3T,0.203,0.549,5,-14.2,1,0.0449,0.82,0.788,0.077,0.029,177.359,260465
2ds7MqT46lA0pHqInV8NRZ,0.65,0.775,9,-11.993,0,0.0401,0.0387,0.943,0.114,0.121,133.007,411429
1jOp9UN0YUpwi7vOQXyzWH,0.654,0.809,7,-10.495,1,0.0529,0.00888,0.814,0.0826,0.133,130.986,359084
3TPTC8joOVNXHHNFIWPGBC,0.514,0.366,5,-10.796,1,0.316,0.752,0.0194,0.238,0.708,77.16,60857
5qP24CrDI0rmY5zwRvUfzU,0.447,0.765,2,-5.457,0,0.0943,0.212,0.0,0.128,0.542,101.545,171429
0FirgnvrpCkkhdaq64Gfen,0.544,0.747,6,-4.659,1,0.194,0.389,6.81e-06,0.159,0.476,123.647,194400
6FAFmXCsjrIV4Vu7ee7WuX,0.493,0.737,10,-4.757,0,0.496,0.194,0.0,0.254,0.482,173.579,219617
1q3rJPBcsfEeOWL2WuTbqL,0.661,0.779,2,-3.435,1,0.27,0.0374,0.0,0.243,0.407,77.12,137921
6F2OBVW0ydPbu2oeLICvHe,0.381,0.899,0,-2.908,1,0.499,0.145,0.0,0.405,0.286,175.74,219931
1U2ejMTI4C1vOlWER98Ybd,0.372,0.338,6,-8.874,1,0.0305,0.574,0.0,0.173,0.0477,67.808,73158
53dgfL1AYnW67OyCBRxw9E,0.584,0.421,9,-8.927,1,0.367,0.00569,0.00965,0.112,0.0677,174.483,148800
3AEChkx5lDSP9tckzl4cJJ,0.856,0.35,9,-8.415,0,0.221,0.00603,0.000625,0.0751,0.471,86.035,167591
1BMffJnuEsz31KwwSyjbQv,0.471,0.482,11,-7.291,0,0.0635,0.333,2.06e-06,0.337,0.379,119.171,230354
47mueXEYFyQ6L3UGTwoMdp,0.507,0.48,5,-8.83,0,0.349,0.588,4.22e-06,0.117,0.299,169.763,218000
7M4ucreCMEV2RFrN5ovTE6,0.367,0.672,4,-5.061,1,0.145,0.169,1.39e-05,0.142,0.389,91.066,222000
1XONxoFS8BOsStmKb5iHDO,0.701,0.526,4,-11.214,1,0.0584,0.00124,0.646,0.102,0.16,118.001,425212
4fZxDnujzi0wVC7tpMOKZ2,0.802,0.629,10,-12.581,0,0.0546,0.0205,0.928,0.09,0.142,120.011,386125
6fSWpXccgezAdXcnKA95Oy,0.804,0.718,7,-11.575,1,0.0527,0.000194,0.832,0.0916,0.416,120.006,420125
5T75qF90qzvw0t3HsqFVAv,0.816,0.882,8,-3.98,1,0.195,0.149,0.138,0.0837,0.5,168.967,282604
4ics1FMdhfklFrrPq7L9Js,0.561,0.976,7,-8.404,1,0.0806,0.0011,0.856,0.402,0.068,134.021,205522
3lm8V3uoNNAFj3HCCABamn,0.559,0.976,9,-8.693,0,0.0332,5.98e-05,0.74,0.134,0.0991,134.043,186269
5ZubRMUqLt7oJls1xxzeSf,0.846,0.218,0,-12.895,1,0.101,0.15,3.74e-06,0.109,0.13,119.973,192000
40xfJg6ZZXr3jRJkxJJZ0O,0.279,0.0416,5,-18.494,0,0.0406,0.776,2.93e-06,0.104,0.165,119.691,25226
35SbrfbaSpGUBX7e5BPega,0.452,0.589,10,-8.371,0,0.0458,0.18,0.00048,0.139,0.315,141.692,219955
6V91Cctseyb8yz67YQMDw3,0.583,0.544,0,-11.024,1,0.228,0.725,0.0,0.585,0.211,155.9,150700
0kwBCyPQMZVdqpqhcv50JA,0.524,0.566,1,-5.443,1,0.0364,0.0411,0.0,0.25,0.362,159.914,240449
4P5Lyr9APe8Px5eJK7x7ba,0.49,0.674,1,-7.276,1,0.0322,0.19,0.000143,0.0634,0.288,122.807,205659
5ZxT38BO7f4f6jsBZuz46z,0.573,0.535,9,-6.257,1,0.0297,0.292,0.0,0.156,0.341,130.013,188793
3Em0KOPnKKJaKkookAtORA,0.462,0.182,2,-11.552,1,0.0513,0.942,0.00349,0.0879,0.508,76.186,186588
33emWrgchbJ0lxbIxIJZ2q,0.511,0.164,0,-15.691,1,0.0351,0.877,0.317,0.123,0.371,101.473,133766
1brQm8qDdVwfirGqBPP7Du,0.775,0.13,3,-15.086,1,0.0766,0.887,0.0124,0.0765,0.364,95.834,179497
5Gt9bxniM1SxN61yRzRhXL,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,255378
0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,195950
66mVPWmFvXPFf8pjK5ttOW,0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,0.557,77.215,203367
3kbu7wQTE4NDKBagPADrqI,0.294,0.415,5,-8.337,1,0.0349,0.903,0.328,0.184,0.0979,70.218,197512
7sP52l9agQehssZazH9sFY,0.651,0.503,10,-8.972,0,0.0588,0.0627,0.0167,0.101,0.651,179.957,207453
058vn3gktsH234U40HvYW5,0.587,0.537,11,-11.086,0,0.102,0.496,0.0241,0.301,0.317,76.518,192213
3cZpb0SGyfFxWCsf3TdrJS,0.778,0.728,1,-6.122,0,0.0868,0.0213,0.0,0.0994,0.217,120.022,152263
7tevQrB4CZEU3lCDfYF5Cr,0.479,0.663,1,-7.272,1,0.263,0.0774,0.0,0.146,0.503,145.927,248359
6HChPf6cHfTOhsOAqY19Pi,0.623,0.846,9,-4.839,0,0.311,0.146,0.0,0.379,0.266,91.795,231352
1Gb6r4iX8w60t6OFTvWI4K,0.399,0.627,1,-4.164,0,0.0366,0.195,3.58e-05,0.16,0.0409,106.758,47354
2sOj9vyd6yiss9W1IK6chU,0.42,0.725,8,-4.262,1,0.223,0.092,0.0,0.18,0.186,77.941,501648
2u5jKAjyvyEDmsWTtfQzNf,0.682,0.814,1,-2.364,1,0.28,0.0535,0.0,0.59,0.512,148.048,223533
1BzXvBpIFWJgu0P8P6xmP4,0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,309323
7Gn7HA4yOHKXDo6vHCiNXV,0.842,0.403,10,-8.087,1,0.583,0.495,0.0,0.359,0.584,122.754,173589
0URbdJpIV9B54W2d9yeMwt,0.832,0.7,0,-6.005,0,0.0491,0.12,0.0,0.239,0.586,145.937,166776
1ymtvO9XJzSEe0e5qP2gxC,0.326,0.801,11,-4.718,0,0.35,0.307,0.0,0.0517,0.666,80.69,205880
2fTU227MjLpai9eZcRtKwh,0.357,0.822,1,-5.094,1,0.387,0.27,0.0,0.381,0.6,87.455,199893
2BqxMS9fxmB1NBdOuFY27I,0.485,0.618,1,-6.916,1,0.351,0.293,0.0,0.192,0.482,135.668,226013
24iMO17eDHaZ711zo3MbkC,0.544,0.962,3,-4.42,0,0.123,1.48e-05,0.828,0.0763,0.515,145.007,324414
0EeT9AvZrlj9nSpaxTASBk,0.562,0.981,2,-6.212,1,0.0545,0.000612,0.798,0.115,0.157,145.008,334345
68ehVSeyB9RDV12zlxDbQ1,0.735,0.599,1,-6.708,1,0.273,0.114,1.56e-05,0.44,0.246,144.975,187572
43nXNMMmm8RIlKGusmya3b,0.861,0.69,9,-4.709,1,0.228,0.258,0.0,0.295,0.578,137.993,226235
46kaHOOLSByfPXiu7Wiail,0.912,0.698,0,-6.189,1,0.0805,0.224,0.0,0.0763,0.478,128.02,227707
4IOG39Vc3TmhC9XsQrW4j5,0.629,0.848,1,-8.491,1,0.0359,0.000164,0.775,0.135,0.146,139.945,334990
5Ec40OyrWfSNHnyWI4CtZw,0.691,0.724,1,-10.353,1,0.0435,0.0197,0.895,0.13,0.392,137.977,451401
07CXn7KODQAYrJRwZ3gELC,0.585,0.826,7,-9.944,1,0.062,0.00774,0.921,0.445,0.0381,140.002,389319
5iBD78tPnoNqiBOQRMLVC5,0.83,0.549,1,-7.228,1,0.214,0.0599,0.0,0.0661,0.392,136.8,148000
4h44VOuXdJLAugHlw5Pd2f,0.799,0.611,0,-8.525,1,0.37,0.155,0.0,0.339,0.789,139.002,104000
2Ylan202QAi24fjCBHjtL3,0.881,0.49,5,-9.396,0,0.207,0.37,7.24e-05,0.118,0.503,138.046,133000
6NauRAyBnIqEJs90jF5NNU,0.497,0.484,7,-7.15,1,0.0326,0.259,0.935,0.26,0.118,92.699,23976
3dUKG9gbGL1skv9eAgellp,0.899,0.601,1,-4.107,1,0.449,0.0851,0.000182,0.271,0.675,140.958,146383
3yfE3yPUckrkqNZ2NOtZ97,0.901,0.771,5,-4.396,0,0.374,0.223,0.0,0.518,0.436,123.956,186857
4PvBEB2BYMfc9dmblEwt3n,0.454,0.683,11,-7.307,0,0.0688,0.467,2.62e-06,0.322,0.394,89.956,246144
