Track ID,Track Name,Artists,Album Name,Release Date,Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms
11ZVX9aMH4HnP3D6JuvHxL,Still,SWV,Still,2016-02-05,False,25,0.426,0.584,0.654,0.0,0.156,-5.942,0.0579,97.862,0.346,210373
2Z5avrRA5DXZwTQI8OCfR2,MCE (Man Crush Everyday),SWV,Still,2016-02-05,False,39,0.281,0.569,0.529,0.0,0.128,-6.851,0.0984,149.841,0.314,235893
11ol2UCyVvdV0XtuSksoxx,On Tonight,SWV,Still,2016-02-05,False,15,0.105,0.826,0.907,0.0,0.0449,-4.354,0.0738,117.466,0.961,185440
2NAjBeyMUrba97IXdLVMqp,PERREO FURIOSO,Maria Becerra,LA NENA DE ARGENTINA,2022-12-09,True,47,0.135,0.79,0.578,0.0021,0.143,-4.863,0.106,90.008,0.782,152280
1K1JosFYBCtBUmdRLhFWqr,AUTOMÁTICO,Maria Becerra,LA NENA DE ARGENTINA,2022-12-09,False,47,0.0911,0.68,0.808,2.23e-06,0.205,-3.854,0.224,176.131,0.868,175317
5NdRUKHYRteqJ7DNaSFbRJ,CUANDO HACEMOS EL AMOR,Maria Becerra,LA NENA DE ARGENTINA,2022-12-09,False,49,0.316,0.638,0.606,0.0,0.367,-3.982,0.0901,151.86,0.354,214009
42nXC7Dau2SBHAQxtvro4r,Intro With Swizz - Skit,Eve,Scorpion (Deluxe),2021-03-05,False,0,0.969,0.681,0.417,2.14e-05,0.379,-23.463,0.5,93.091,0.0711,18594
0z9HF4VbKHU7WpQBM8vm4g,Cowboy,Eve,Scorpion (Deluxe),2021-03-05,True,12,0.0164,0.781,0.809,0.0,0.192,-2.768,0.27,83.173,0.674,195164
7dlpPjopQ2cHgkuK7CCN5W,Who's That Girl?,Eve,Scorpion (Deluxe),2021-03-05,True,22,0.0137,0.771,0.843,0.000518,0.0664,-4.351,0.182,96.42,0.529,281907
3iYNJX4FTRGlfMQySjlGNr,Future Nostalgia,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,False,61,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,114.993,0.859,184882
2FlcxnvybdwpaMmMhaRtSN,Don't Start Now,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,False,70,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,123.95,0.679,183290
4Ulqu89XempybuL8ApUeqL,Cool,Dua Lipa,Future Nostalgia (The Moonlight Edition),2021-02-11,False,61,0.133,0.469,0.785,1.55e-06,0.0931,-4.015,0.0664,89.719,0.79,209583
2NgiF6eqvymW9cKT0HPlg3,Skinny Love,PRSM,Skinny Love,2023-12-01,False,33,0.186,0.703,0.682,3.96e-05,0.122,-7.87,0.199,99.994,0.274,137705
6knXMt7UIPPJveAtsP1Dq4,Don't Run Away,"Tyler James Williams, IM5",Let It Shine (Original Soundtrack),2012-06-12,False,61,0.0783,0.747,0.801,0.0,0.0656,-6.172,0.0493,126.798,0.713,176253
6OYhXMCDHZ2FYJ7wozgob4,Guardian Angel,"Coco Jones, Tyler James Williams",Let It Shine (Original Soundtrack),2012-06-12,False,48,0.0127,0.564,0.934,0.0,0.301,-6.37,0.203,132.031,0.329,222133
33pEKWX4isAp2xAp82gzbj,Me And You,"Coco Jones, Tyler James Williams",Let It Shine (Original Soundtrack),2012-06-12,False,58,0.183,0.619,0.894,9.48e-06,0.172,-5.127,0.0457,92.015,0.676,216600
7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,"FISHER, Aatig",TAKE IT OFF,2023-06-23,True,74,0.000502,0.884,0.707,0.258,0.363,-6.607,0.202,127.013,0.582,194604
0Ywnnq7lpBEmMTzPsj8ZxC,Południowy Biegun,Julia Żugaj,Świąteczne Harmonie,2023-12-01,False,33,0.000377,0.618,0.818,0.0,0.121,-7.054,0.038,142.85,0.554,174545
2Rwtbjvj7QisnGnsqgOsi7,Zimowy Bal,Julia Żugaj,Świąteczne Harmonie,2023-12-01,False,32,0.579,0.651,0.453,3.89e-05,0.168,-10.212,0.0251,108.071,0.423,130778
1QiwzpMh0z8K3z59VZJInv,Tyle Lat,Julia Żugaj,Świąteczne Harmonie,2023-12-01,False,32,0.0138,0.728,0.854,0.0,0.154,-6.361,0.0349,125.947,0.426,131429
78whTQUB0qWESEYhVJcm4f,Miura P400,Sech,El Bloke Hills,2023-09-21,True,44,0.366,0.652,0.728,6.76e-05,0.186,-5.31,0.05,139.976,0.347,183215
04YIYmjQ0GeIq7QMsmdor0,Reggaeton Drugs,Sech,El Bloke Hills,2023-09-21,True,49,0.226,0.694,0.747,0.000812,0.17,-4.568,0.0434,98.117,0.38,142000
6uL89TPiBHaiIEhqK4sohb,Cafe Malibú,"Sech, Mora, Saiko",El Bloke Hills,2023-09-21,True,60,0.349,0.739,0.582,0.0,0.123,-7.661,0.0469,130.04,0.575,260307
1UPHMJXoblTbOlRyZcSouK,Moje kurtki mają ślady od bójki,"VAE VISTIC, Michał Anioł",Omirya,2023-11-30,True,33,0.568,0.645,0.505,0.0,0.241,-6.819,0.081,125.637,0.546,144286
3LpfBL0gvszRxTGfts30Gk,YOSHI,"VAE VISTIC, Kubi Producent",Omirya,2023-11-30,True,33,0.144,0.679,0.807,0.0,0.122,-5.548,0.163,140.052,0.445,183429
4ZdEogtof3ehe7gozPoUUH,Oko w purpurze,"VAE VISTIC, Pezet",Omirya,2023-11-30,True,41,0.147,0.704,0.739,0.000143,0.309,-7.031,0.0949,140.036,0.382,194571
776kuXQSyuw7GsWz9lxus3,VITAL,Droow,k2,2022-12-08,False,18,0.139,0.877,0.432,0.00559,0.113,-10.556,0.0481,119.986,0.466,164000
1G9VEDrBkXR7YuTdDmzlfp,HUMO Y CAFÉ,Droow,k2,2022-12-08,False,24,0.0762,0.527,0.41,0.000138,0.119,-10.989,0.154,195.897,0.397,176327
4t1SjKqQGpejrR7JPCbRco,SE DEJA VER,Droow,k2,2022-12-08,True,16,0.724,0.816,0.425,0.00945,0.109,-10.735,0.151,140.024,0.394,195429
21EMnhfPmznmRtXVAa7XVw,Energy,Massano,Symbolism,2021-09-17,False,32,0.00927,0.646,0.64,0.909,0.111,-9.635,0.0436,124.004,0.116,407355
4FUL4uq8rVwUbCT9VyDrq0,Energy - Raphael Mader Remix,"Massano, Raphael Mader",Symbolism,2021-09-17,False,29,0.126,0.593,0.656,0.887,0.0982,-10.845,0.039,122.998,0.238,362576
7ekkXS4zj1yw1Kb9fMqC8v,In Your Eyes,Massano,Symbolism,2021-09-17,False,38,0.111,0.712,0.672,0.883,0.0864,-9.309,0.0538,121.989,0.122,393449
6bRXONmpYZQOk8kj54FaRz,Annihilate - Spider-Man: Across the Spider-Verse,"Metro Boomin, Swae Lee, Lil Wayne, Offset",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE [SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE (METROVERSE INSTRUMENTAL EDITION)],2023-08-04,False,58,0.219,0.61,0.515,0.0,0.194,-6.363,0.0644,145.818,0.205,231747
46631VBdAu3LkySeMIHJtd,Am I Dreaming,"Metro Boomin, A$AP Rocky, Roisee",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE [SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE (METROVERSE INSTRUMENTAL EDITION)],2023-08-04,False,62,0.0471,0.593,0.538,0.00189,0.184,-7.799,0.0386,90.088,0.128,256027
2JHMRT2gvjh6P7ejierydm,All The Way Live - Spider-Man: Across the Spider-Verse,"Metro Boomin, Future, Lil Uzi Vert",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE [SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE (METROVERSE INSTRUMENTAL EDITION)],2023-08-04,False,55,0.191,0.772,0.54,0.00243,0.216,-7.333,0.17,134.994,0.326,245240
1e8Td90ZGztGpK94FGC6Ud,This Is Your Life - 2022 Remaster,En Vogue,Funky Divas (Expanded Edition) [2022 Remaster],2022-03-25,False,8,0.205,0.716,0.773,0.0,0.968,-7.102,0.104,108.473,0.781,305413
0tZV6SSI2K5Be9A6U64cXy,My Lovin' (You're Never Gonna Get It) - 2022 Remaster,En Vogue,Funky Divas (Expanded Edition) [2022 Remaster],2022-03-25,False,15,0.024,0.749,0.805,1.67e-05,0.0708,-6.287,0.0711,98.038,0.415,282493
753FswwoGwf6lt06RRNAhr,Hip Hop Lover - 2022 Remaster,En Vogue,Funky Divas (Expanded Edition) [2022 Remaster],2022-03-25,False,8,0.0216,0.903,0.595,1.14e-06,0.415,-8.482,0.14,104.008,0.774,313627
0TzPcGalV2nb2LqRNDk543,No Te Sientes Igual,Manuel Turizo,2000,2023-03-17,False,45,0.191,0.576,0.699,1.19e-05,0.168,-8.627,0.0586,89.973,0.367,180004
6JpUHnddHwv9cJ6sFD0nzM,Triste,Manuel Turizo,2000,2023-03-17,False,50,0.0477,0.702,0.62,3.03e-05,0.118,-7.077,0.166,123.008,0.0669,221777
6lpGP2JvV7grJ8LBZ5obQS,El Merengue,"Marshmello, Manuel Turizo",2000,2023-03-17,False,51,0.0313,0.775,0.677,0.00517,0.112,-4.703,0.0442,124.011,0.698,189357
1PPmg6kVul7vWToAv8QiNQ,Intro,FERNANDOCOSTA,Tirititando,2022-05-27,False,41,0.581,0.723,0.725,0.0,0.108,-9.206,0.46,94.899,0.736,159585
3DtGkVAmRvhlYpEmfVDICa,100 problemas (feat. Foyone),"FERNANDOCOSTA, Foyone",Tirititando,2022-05-27,False,41,0.0867,0.719,0.728,0.0,0.208,-6.434,0.284,91.848,0.332,194000
4SAy4v0GtZaRxSCvvzTJaO,Hasta Cuando,FERNANDOCOSTA,Tirititando,2022-05-27,False,57,0.158,0.588,0.598,0.0,0.0664,-7.692,0.139,95.645,0.265,199596
53lzKjlVaL7iyFwp1bphde,Don't Give Up On Us,Nick Jonas,Spaceman (Deluxe),2021-03-15,False,27,0.0452,0.798,0.778,0.000116,0.112,-6.428,0.0881,111.955,0.34,201795
0jhAsw5bb1pKJNO1XJV5Gs,Heights,Nick Jonas,Spaceman (Deluxe),2021-03-15,False,26,0.35,0.698,0.663,1.67e-05,0.112,-7.318,0.0498,104.977,0.599,217103
0VxCttf0en2xoROcwVE0Mt,Spaceman,Nick Jonas,Spaceman (Deluxe),2021-03-15,False,29,0.324,0.548,0.601,0.0,0.107,-7.366,0.235,155.554,0.358,197000
3sSlrxRD9X1jYCzBtbbiwg,Jonesboro,Young Thug,BUSINESS IS BUSINESS (Metro's Version),2023-06-26,True,49,0.51,0.567,0.66,1.14e-05,0.186,-6.357,0.317,108.81,0.262,163800
332TO0w5iJ8h4h55Qq5a0R,Mad Dog,Young Thug,BUSINESS IS BUSINESS (Metro's Version),2023-06-26,True,44,0.00927,0.639,0.519,0.0,0.197,-6.334,0.238,160.404,0.359,229000
2BR4cE9udCDcvZ2HtuLv3N,Uncle M,Young Thug,BUSINESS IS BUSINESS (Metro's Version),2023-06-26,True,45,0.0153,0.699,0.62,0.0,0.213,-6.664,0.069,142.104,0.266,140000
5el1yANyqhFWsjLWGYpcTZ,OBVIO,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,2023-11-23,True,72,0.152,0.83,0.535,0.0,0.181,-5.223,0.282,84.053,0.591,162448
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,2023-11-23,True,81,0.372,0.8,0.738,0.00877,0.19,-4.26,0.0691,103.008,0.267,174230
139mO3ryLnLwrO5hQMgWqM,COSMETICOS,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,2023-11-23,True,74,0.48,0.775,0.742,1.33e-05,0.109,-4.398,0.247,179.909,0.421,141863
6NxT9CHTUZx8BkOh6gCEvh,Disco Tool (Taiki Nulight Remix),"Matroda, Bleu Clair, Taiki Nulight",Disco Tool (Remixes),2021-10-29,False,50,0.000847,0.811,0.759,0.774,0.0551,-6.822,0.0467,126.049,0.423,217143
655bVyFYERoWAPacZHEu97,Disco Tool (San Pacho Tech Mix),"Matroda, Bleu Clair, San Pacho",Disco Tool (Remixes),2021-10-29,False,31,0.00226,0.787,0.934,0.495,0.0827,-4.168,0.0545,124.953,0.666,182400
1E90LzSUR4Hsfk3YeCwB7w,Disco Tool (David Herrlich Remix),"Matroda, Bleu Clair, David Herrlich",Disco Tool (Remixes),2021-10-29,False,18,0.00177,0.682,0.923,0.364,0.135,-7.109,0.0608,128.004,0.596,191654
6JUbK7UNcxnbvQjsK07iyY,Al Borde,"Zetazen, PMP",Vacío Blanco,2021-11-11,True,29,0.697,0.507,0.486,9.37e-06,0.203,-10.189,0.0732,120.0,0.259,168364
50VdSueNXcsf4hz7XUDmeG,404,"Zetazen, Recycled J",Vacío Blanco,2021-11-11,True,42,0.433,0.764,0.631,4.14e-06,0.0993,-7.049,0.128,99.991,0.252,201421
4gD1joqaW2otfaUMShb4JR,Islandia,Zetazen,Vacío Blanco,2021-11-11,True,34,0.49,0.581,0.515,0.0,0.0928,-10.422,0.0332,150.267,0.558,220808
7fwo5HLXjnGH2k5jXvCrO2,Novella,Jordan Critz,Novella,2022-04-08,False,35,0.949,0.361,0.154,0.979,0.0962,-16.361,0.0354,116.028,0.0625,211960
2CHU4jx0WDXqgid08iZOB6,Starry Night,Jordan Critz,Novella,2022-04-08,False,54,0.97,0.432,0.137,0.937,0.0775,-17.478,0.0294,143.896,0.128,298320
7Hg78pZZGdlI41pst7Fu8g,Imbre,Jordan Critz,Novella,2022-04-08,False,40,0.857,0.453,0.212,0.919,0.0888,-14.072,0.0317,127.883,0.0772,230000
0j2Lt5qaqEobvoqrqpJlp7,Count on Me (Intro),NAV,Demons Protected By Angels (Bonus Version),2022-09-14,True,33,0.661,0.605,0.528,8.81e-05,0.137,-6.89,0.0931,79.953,0.299,126508
3BwIj2cR0kfw72weUiTBaV,Baby,NAV,Demons Protected By Angels (Bonus Version),2022-09-14,True,34,0.0623,0.931,0.55,0.0,0.25,-8.632,0.192,132.103,0.621,162443
0PjHA8ONcsmsZ1uuJocHvk,Dead Shot (with Lil Uzi Vert),"NAV, Lil Uzi Vert",Demons Protected By Angels (Bonus Version),2022-09-14,True,37,0.0431,0.837,0.654,0.0,0.172,-4.606,0.274,151.2,0.35,181355
6NyZ2yToUkVN9EqDrf1IiT,Antisocial,"Javiielo, Nekxum",Trust No One,2023-11-03,True,43,0.16,0.854,0.648,5.35e-05,0.123,-4.082,0.298,91.989,0.358,166957
7FDw1iCGQk8rRBzRQnBgws,La 40 Pa' Cuidarte,"Javiielo, Nekxum",Trust No One,2023-11-03,False,43,0.574,0.807,0.679,3.69e-05,0.131,-4.579,0.185,97.037,0.12,141699
4TRbfD98ZO6ASeruZ66OL0,Sexting,"Javiielo, Anubiis, Nekxum",Trust No One,2023-11-03,True,37,0.716,0.681,0.59,0.0,0.197,-7.492,0.11,89.819,0.443,212667
0HzOhZUf3Ew4x1sMTFU3SP,Feels Different,Brandy,Christmas With Brandy,2023-11-10,False,47,0.458,0.602,0.551,0.000984,0.234,-8.489,0.14,95.077,0.235,176361
7MeJ8GQz5nUxjrai6tEf3J,Somebody's Waiting,Brandy,Christmas With Brandy,2023-11-10,False,46,0.601,0.392,0.543,0.000277,0.228,-6.492,0.0438,89.849,0.264,181721
17k57GBQgEC9rfhsgepOoi,Christmas Party for Two,Brandy,Christmas With Brandy,2023-11-10,False,51,0.69,0.465,0.487,2.66e-05,0.103,-7.743,0.0361,134.515,0.269,234481
433JQzP71mim8tYkCI2cxV,PLAYA X PLAYA,"La Pantera, BlueFire",PLAYA X PLAYA,2023-11-30,False,46,0.291,0.735,0.691,0.000319,0.12,-5.917,0.0424,100.048,0.624,159300
3vr9p7j0IAhkj6xCVvSZup,LACOSTA,"Hard GZ, Marcelus Airlinez",LACOSTA,2023-11-17,False,51,0.593,0.696,0.621,2.05e-06,0.283,-6.917,0.313,93.031,0.587,176181
22lIkwvJzk9TmHERxDvR1H,NUBES,"Hard GZ, Marcelus Airlinez",LACOSTA,2023-11-17,False,51,0.733,0.633,0.594,0.0,0.104,-11.337,0.311,92.407,0.724,214703
463VPNMkJAbRUFYlEf8NMJ,EL CIELO,"Hard GZ, Kaze, Marcelus Airlinez",LACOSTA,2023-11-17,False,54,0.484,0.761,0.596,0.0,0.0641,-6.892,0.171,91.979,0.516,265918
30bmc9ZRhqi4l9JrOADsV0,Fueled Up,Quavo,Rocket Power,2023-08-18,True,61,0.502,0.472,0.594,0.0,0.136,-6.47,0.0357,143.104,0.291,188751
485mSqbTvp0pdiK0UW2wbt,Patty Cake (feat. Takeoff),"Quavo, Takeoff",Rocket Power,2023-08-18,True,65,0.0655,0.833,0.695,0.0,0.356,-5.395,0.18,144.08,0.455,133289
69pERsAEF1iG84e1CxZJod,Mama Told Me,Quavo,Rocket Power,2023-08-18,True,52,0.0951,0.753,0.495,0.000247,0.135,-6.031,0.035,119.99,0.216,145045
29VRZu5HMBhWL6sjCNlQNg,Es Lo Que Hay,Ricky Merino,Ricky Merino,2021-11-26,False,10,0.0032,0.798,0.711,0.000216,0.27,-5.807,0.0337,111.991,0.871,175995
3OthGtHSUT61p4BecCygTy,El De Ayer,Ricky Merino,Ricky Merino,2021-11-26,True,6,0.0399,0.804,0.386,0.0,0.137,-8.043,0.0698,125.103,0.423,163410
4j5Iv7DFTUTEw8JCG7en1P,Otra Vez,Ricky Merino,Ricky Merino,2021-11-26,False,6,0.0048,0.672,0.848,0.0,0.0866,-4.176,0.0353,128.002,0.86,187744
6zsvDXNgIPcnfXsAceGkLH,MAN$ION,LIT killah,SnipeZ,2022-10-27,True,55,0.0897,0.853,0.729,0.0,0.058,-4.308,0.081,124.04,0.674,160409
3iKdQ7C5XliDWw5JIUIfbc,Luz Verde,LIT killah,SnipeZ,2022-10-27,True,51,0.00882,0.648,0.5,0.0,0.421,-5.997,0.0388,93.983,0.199,180159
3XQlzdBYy7aXYwdD82WSu7,Bad B*tches,"LIT killah, Rei",SnipeZ,2022-10-27,True,53,0.159,0.708,0.686,0.0,0.101,-5.471,0.0566,165.029,0.591,154182
3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,Playboi Carti,Whole Lotta Red,2020-12-25,True,73,0.0398,0.773,0.612,0.0,0.142,-5.73,0.232,149.999,0.381,193575
0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),"Playboi Carti, Kanye West",Whole Lotta Red,2020-12-25,True,71,0.204,0.693,0.434,0.0,0.277,-8.786,0.385,147.066,0.542,119738
2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,Playboi Carti,Whole Lotta Red,2020-12-25,True,75,0.00637,0.856,0.57,0.0,0.0984,-4.486,0.286,154.967,0.155,218943
7cu5mthywk97LwG4V463on,Tóxicos,Jowell & Randy,Viva el Perreo,2020-08-06,True,43,0.0179,0.852,0.814,3.11e-05,0.455,-5.1,0.0896,97.984,0.415,151317
0Qb6O6yQvUZZSZTs2PVYsI,Bien Arrebatao,"Jowell & Randy, Miky Woodz",Viva el Perreo,2020-08-06,True,47,0.022,0.763,0.739,1.16e-05,0.152,-5.853,0.0726,179.983,0.757,212385
3qwB1GLNMogyktLqN5ANBE,Perriando,Jowell & Randy,Viva el Perreo,2020-08-06,True,49,0.0822,0.661,0.656,0.0,0.109,-7.27,0.148,92.986,0.241,187363
4zsN5MrNCnANOwyfXlIRcC,I Love You,"Tito ""El Bambino"", Jay Wheeler",El Muñeco,2020-12-18,False,37,0.185,0.734,0.817,4.08e-06,0.165,-4.479,0.201,168.076,0.768,181496
6yTPAzXmuvE5E4J7zfUKIu,Se Va,"Tito ""El Bambino"", Farruko",El Muñeco,2020-12-18,False,29,0.0303,0.766,0.849,0.0,0.215,-1.987,0.0352,128.981,0.863,199320
3jztoVZMBEaTX0bJDJREUB,Tímida,"Tito ""El Bambino"", Chencho Corleone",El Muñeco,2020-12-18,False,47,0.116,0.719,0.893,1.49e-06,0.0838,-5.214,0.0697,176.001,0.903,221933
6g1q2DC2q09TvLbmkYkGko,Tangerine Trees,Tomek Ziętek,Some Old Songs,2023-11-29,False,23,0.0357,0.606,0.624,0.0131,0.115,-8.249,0.0249,97.933,0.783,152853
7MbvOJSDQNB2HWFGLcMWyp,Right Time,Tomek Ziętek,Some Old Songs,2023-11-29,False,34,0.425,0.627,0.531,0.000199,0.123,-9.562,0.023,76.025,0.874,173373
1iOB2whhdE8L8tspsrOQcL,Your Kiss,Tomek Ziętek,Some Old Songs,2023-11-29,False,20,0.658,0.494,0.286,0.00515,0.0976,-10.411,0.031,98.942,0.171,206416
1LYTsT3oNJpieujoCLyx7a,Nothing Ever Changes - Mixed,The Black Dog,Mixmag Presents Charlotte de Witte (DJ Mix),2021-07-30,False,27,0.991,0.555,0.274,0.966,0.103,-23.547,0.0715,166.998,0.746,42749
6Vrm248bAGYOd6XSt3XB7c,Ochen - Mixed,Shadowax,Mixmag Presents Charlotte de Witte (DJ Mix),2021-07-30,False,28,0.711,0.818,0.673,0.879,0.114,-17.49,0.0956,134.024,0.418,79251
59g25pTsw9cZhSyn9UMXhy,We Fall - Mixed,Heerhorst,Mixmag Presents Charlotte de Witte (DJ Mix),2021-07-30,False,29,0.0265,0.583,0.807,0.856,0.119,-16.123,0.0515,134.245,0.328,318234
6WrVjGhIm749e1rMEhYZbY,Snowman Pt. 1 - Lofi Soundscape,"Sia, Endel",Gimme Christmas (Lofi Soundscape),2023-09-10,False,2,0.172,0.517,0.424,0.847,0.133,-16.001,0.0342,80.013,0.288,140870
3p4EFYuQGYofKSZL5HeIUi,Snowman Pt. 2 - Lofi Soundscape,"Sia, Endel",Gimme Christmas (Lofi Soundscape),2023-09-10,False,1,0.104,0.505,0.445,0.779,0.144,-13.556,0.0306,159.966,0.37,179410
13nUQUsqIiqFyunTYurMIN,Snowman Pt. 3 - Lofi Soundscape,"Sia, Endel",Gimme Christmas (Lofi Soundscape),2023-09-10,False,1,0.115,0.56,0.446,0.767,0.155,-14.127,0.0354,160.037,0.306,204721
3FEMjjoFRddZFkRqvgVzwW,Winner,"Matthew ""Mdot"" Finley",Winner,2022-12-12,False,8,0.000255,0.63,0.536,9.39e-06,0.154,-8.549,0.0312,92.972,0.0987,165281
0e64VMVgTH94gBD2EUlGP1,I Apologize,"blue my mind, Adeema, XYSM",I Apologize,2023-10-05,False,48,0.165,0.656,0.785,0.000607,0.607,-8.944,0.0461,115.027,0.143,156000
4ajpGKQETGGKXZIoHAUUGK,Still Feel (feat. Ailbhe Reddy) - ESSEL Remix Radio Edit,"Elaine Mai, Ailbhe Reddy, ESSEL",Still Feel (feat. Ailbhe Reddy) [ESSEL Remix],2023-11-17,False,18,0.000662,0.606,0.773,0.0866,0.165,-8.451,0.0321,123.995,0.359,176129
5EUlFIaIRbTVsxRWeKV0qL,Still Feel (feat. Ailbhe Reddy) - ESSEL Remix,"Elaine Mai, Ailbhe Reddy, ESSEL",Still Feel (feat. Ailbhe Reddy) [ESSEL Remix],2023-11-17,False,10,0.000273,0.665,0.588,0.269,0.249,-8.531,0.032,123.981,0.583,234194
70GgHLoMnMYrN2r8JUpCaB,Tu veneno,"Calero LDN, BOXINBOX",Rozando el cielo,2021-10-01,True,22,0.449,0.715,0.758,0.0,0.103,-6.847,0.0579,149.988,0.764,213000
3lOwIYFB2jkHXKk9n9CeXQ,SIN TI,"Calero LDN, Nova Caeli, BOXINBOX",Rozando el cielo,2021-10-01,False,22,0.368,0.791,0.769,0.0,0.0989,-5.107,0.0852,103.029,0.362,218000
60Ol2BUfD1wr0cqM4aDjYw,Ni bien ni mal,"Calero LDN, BOXINBOX",Rozando el cielo,2021-10-01,True,19,0.303,0.719,0.759,0.0,0.175,-6.379,0.0449,95.035,0.43,186000
56XvJOt7PJhpGdZat5gwBf,Astralis,Boris Brejcha,Christmas Mix 2022,2023-12-01,False,48,0.000282,0.796,0.458,0.892,0.0983,-13.69,0.0796,125.003,0.17,462720
6XNBYLafAnjLgJsQGDIvuI,Northern Lights,Boris Brejcha,Christmas Mix 2022,2023-12-01,False,36,0.000153,0.804,0.813,0.923,0.104,-7.633,0.0427,125.009,0.14,462720
2Nyu250YEqbgzVSuxpq0V5,Just Do It,Boris Brejcha,Christmas Mix 2022,2023-12-01,False,35,0.000806,0.778,0.595,0.889,0.105,-10.714,0.0568,125.012,0.42,481920
2Bxn2GOHx3oxPLAgCkfsxY,Ketuvim,Argy,The Interior Journey,2021-05-28,False,46,0.117,0.79,0.57,0.848,0.119,-9.978,0.0594,123.993,0.716,308000
1R6LtnRNB7l9M0H3vcyzxn,A Course In Miracles,Argy,The Interior Journey,2021-05-28,False,20,0.0374,0.78,0.553,0.81,0.111,-10.325,0.131,125.046,0.194,277500
1dGyr5lx5pApMOgaVj2n4L,Power Of Detachment,Argy,The Interior Journey,2021-05-28,False,37,0.0445,0.686,0.858,0.709,0.102,-8.528,0.043,123.982,0.0728,325500
7r6ubHsaieaig4kORmmsDy,We Rock,Cast Of Camp Rock,Camp Rock,2008-01-01,False,52,0.00635,0.638,0.953,0.0,0.12,-3.491,0.11,143.849,0.799,190933
5MTQbjkMmE6WsDQ8JlyEVo,Play My Music,Jonas Brothers,Camp Rock,2008-01-01,False,54,0.000652,0.471,0.875,0.0,0.239,-3.499,0.087,177.98,0.759,197507
2oOCYaGkOpOB5HPo15cEGl,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,Camp Rock,2008-01-01,False,57,0.0491,0.326,0.743,0.0,0.0874,-5.139,0.0352,80.475,0.459,241867
0AbPAD8Ay2gUsBxqp0VHZF,Mi Gran Noche - Operación Triunfo 2017,Operación Triunfo 2017,Mi Gran Noche (Operación Triunfo 2017),2018-02-05,False,25,0.171,0.736,0.777,0.0,0.0888,-4.502,0.0357,138.931,0.926,181372
3WnBG1gkpOHvOHjU2ZcXpQ,All About Me Intro,Xscape,Traces Of My Lipstick,1998-05-01,False,17,0.0347,0.856,0.424,0.0,0.295,-9.061,0.115,93.975,0.804,119800
1dAF3TZnGrpEzEdOUyXG82,My Little Secret,Xscape,Traces Of My Lipstick,1998-05-01,False,43,0.371,0.814,0.431,0.0,0.335,-9.125,0.0936,129.957,0.542,268040
7eLXeSNdNqnnWswqmgLsa7,Softest Place On Earth,Xscape,Traces Of My Lipstick,1998-05-01,False,42,0.415,0.773,0.309,0.00014,0.111,-8.5,0.0339,128.105,0.42,256720
17M52WhfSLRyAu0T0UC7E1,INTRO,"Harry Nach, Tripper, Nikxz",FRÍO,2022-08-04,False,32,0.872,0.227,0.52,0.921,0.203,-12.606,0.06,73.906,0.13,40000
3R3GUkBgCVQC1NMlmNtntv,COMO LAS DEMAS,"Harry Nach, Tom fomt",FRÍO,2022-08-04,True,54,0.307,0.793,0.628,0.000805,0.306,-6.613,0.0444,96.002,0.576,160000
4j8FCRh7DoLXwANGZXZDYd,LOKOTRON,"Harry Nach, Aqua VS, Tom fomt, Savage Kreamly",FRÍO,2022-08-04,True,45,0.139,0.865,0.483,2.12e-05,0.233,-9.49,0.131,91.992,0.757,220700
2Ul7codMpIxUYt9JQee6PZ,Pa Que Pichea,"Easykid, Dysbit","Sorry, Estoy en Mi Darkera",2023-07-27,False,57,0.228,0.355,0.881,1.06e-05,0.273,-4.485,0.079,196.192,0.391,162989
6BdKAQJQkKthJdEoTvEJG1,Siempre Pienso en Tí,Easykid,"Sorry, Estoy en Mi Darkera",2023-07-27,True,59,0.139,0.753,0.718,1.28e-06,0.426,-6.264,0.0361,100.004,0.352,199687
